L19.0699177	6.0947471	K
M16.0006237	6.598434	K
L16.1189995	6.3249998	K
L16.2212505	6.0893149	K
M8.9803562	6.369051	K
L9.1711073	6.0717611	K
M9.6064482	6.038558	K
L9.9764957	6.2520528	K
M19.8334618	6.4696159	K
L19.8362751	6.3704329	K
L19.8458424	6.0331941	K
M15.5710001	5.9920001	K
L16.2212505	6.0893149	K
M11.6892138	5.9327779	K
L12.3836756	6.5711508	K
M10.6393805	7.406045	K
L11.1638498	6.5722342	K
L11.6892138	5.9327779	K
M11.6892138	5.9327779	K
L11.5450001	5.9510002	K
M4.9678168	5.9228268	K
L5.8547659	6.449976	K
M4.9678168	5.9228268	K
L4.2529998	7.0689998	K
M19.0699177	6.0947471	K
L19.0949993	5.973	K
L19.0990009	5.8390002	K
M12.6246834	5.8145752	K
L12.3836756	6.5711508	K
M12.6246834	5.8145752	K
L11.6892138	5.9327779	K
M12.9380846	5.774405	K
L12.9530001	6.1989999	K
L13.1350002	6.3740001	K
M12.9380846	5.774405	K
L12.835	5.7880001	K
L12.6246834	5.8145752	K
M19.2619991	5.6999998	K
L19.8458424	6.0331941	K
M19.0990009	5.8390002	K
L19.2619991	5.6999998	K
M19.0990009	5.8390002	K
L18.3246307	5.6464381	K
M17.5764389	7.0717092	K
L17.8640003	6.5170002	K
L18.3246307	5.6464381	K
M11.5450001	5.9510002	K
L10.609724	5.6415162	K
M10.1989317	6.3798909	K
L10.609724	5.6415162	K
M18.3246307	5.6464381	K
L18.1140003	5.5970001	K
M14.4879999	5.5700002	K
L14.2379999	5.9840002	K
L13.9549999	6.3270001	K
M14.4879999	5.5700002	K
L12.9380846	5.774405	K
M5.2339149	5.511199	K
L4.9678168	5.9228268	K
M18.1140003	5.5970001	K
L17.6034451	5.4671011	K
M17.6034451	5.4671011	K
L16.9799995	6.7030001	K
M17.6034451	5.4671011	K
L17.4820004	5.4390001	K
M14.9006586	5.418766	K
L14.5889997	5.5349998	K
L14.4879999	5.5700002	K
M10.609724	5.6415162	K
L9.6640987	5.3286061	K
M17.4820004	5.4390001	K
L17.0319996	5.3249998	K
L16.8929996	5.2820001	K
L16.6360226	5.190371	K
M16.2212505	6.0893149	K
L16.2600002	6	K
L16.4920006	5.5419998	K
L16.6360226	5.190371	K
M19.2619991	5.6999998	K
L19.5488033	5.1472368	K
M16.6360226	5.190371	K
L16.5090008	5.1329999	K
L16.3670006	5.1139998	K
L16.2000008	5.0999999	K
L16.0139999	5.1230001	K
L15.6960001	5.2020001	K
L15.0769997	5.3530002	K
L14.9006586	5.418766	K
M9.6640987	5.3286061	K
L8.9399996	5.0890002	K
L8.7835855	5.0881882	K
M8.7835855	5.0881882	K
L7.043314	7.9979448	K
M16.6360226	5.190371	K
L16.6800003	5.0830002	K
M14.6610003	5.0549998	K
L14.9006586	5.418766	K
M4.5265012	5.0371218	K
L5.2339149	5.511199	K
M10.609724	5.6415162	K
L10.6331596	5.5935211	K
L10.7034597	5.464922	K
L10.79	5.3479919	K
L10.9223604	5.2220879	K
L11.1044502	5.0831251	K
L11.3450403	4.9679508	K
M6.788403	4.9390068	K
L5.8547659	6.449976	K
M8.7835855	5.0881882	K
L8.5550003	5.0869999	K
L8.0236416	4.7520242	K
M8.0236416	4.7520242	K
L6.7296228	6.96101	K
M6.788403	4.9390068	K
L6.2738051	4.647501	K
L6.0294609	4.9168949	K
L5.7773108	5.1954622	K
L5.5526562	5.4974699	K
M16.6800003	5.0830002	K
L15.7796097	4.6266069	K
M18.7102337	4.5974021	K
L19.5488033	5.1472368	K
M18.7102337	4.5974021	K
L18.1140003	5.5970001	K
M13.198	4.573	K
L13.3929996	4.6149998	K
L13.5559998	4.6469998	K
L13.6990004	4.6890001	K
L13.809	4.7249999	K
L13.9530001	4.7789998	K
L14.1120005	4.8540001	K
L14.2720003	4.9200001	K
L14.415	4.9780002	K
L14.4860001	5.013	K
L14.6610003	5.0549998	K
M13.198	4.573	K
L12.6246834	5.8145752	K
M19.8458424	6.0331941	K
L19.8876877	4.5580668	K
M19.5488033	5.1472368	K
L19.8876877	4.5580668	K
M3.6991789	4.482688	K
L4.5265012	5.0371218	K
M3.6485059	4.44873	K
L3.6991789	4.482688	K
M3.6485059	4.44873	K
L3.608146	6.6264238	K
M16.6800003	5.0830002	K
L16.8859997	5.138	K
L17.4349995	4.3189998	K
M15.7796097	4.6266069	K
L15.0819998	4.2729998	K
M14.6610003	5.0549998	K
L15.0819998	4.2729998	K
M17.4644604	4.2521591	K
L18.0230007	4.6139998	K
L17.4820004	5.4390001	K
M17.4349995	4.3189998	K
L17.4644604	4.2521591	K
M8.0236416	4.7520242	K
L7.2178321	4.2440319	K
M7.2178321	4.2440319	K
L6.788403	4.9390068	K
M17.4644604	4.2521591	K
L17.5949993	4.0739999	K
M19.0513325	4.0255418	K
L19.8876877	4.5580668	K
M19.0513325	4.0255418	K
L18.7102337	4.5974021	K
M7.2178321	4.2440319	K
L6.5689998	3.835	K
M6.5689998	3.835	K
L5.2339149	5.511199	K
M16.5489998	3.8050001	K
L17.4349995	4.3189998	K
M19.8876877	4.5580668	K
L19.8896084	4.4903941	K
L19.9120007	3.701	K
L19.2561378	3.6821809	K
M19.2561378	3.6821809	K
L19.0513325	4.0255418	K
M16.3569241	3.6810589	K
L16.5489998	3.8050001	K
M16.3569241	3.6810589	K
L15.7796097	4.6266069	K
M19.2561378	3.6821809	K
L18.4994316	3.66047	K
M18.4994316	3.66047	K
L19.0513325	4.0255418	K
M18.4994316	3.66047	K
L17.8633022	3.6422169	K
M17.5949993	4.0739999	K
L17.8633022	3.6422169	K
M17.8633022	3.6422169	K
L16.807991	3.611937	K
M16.807991	3.611937	K
L17.5949993	4.0739999	K
M16.807991	3.611937	K
L16.7561836	3.610451	K
L16.6703091	3.6079869	K
M16.5489998	3.8050001	K
L16.6703091	3.6079869	K
M16.6703091	3.6079869	K
L16.211174	3.5948131	K
M16.211174	3.5948131	K
L16.3569241	3.6810589	K
M11.6251144	3.5709989	K
L11.9694595	3.751684	K
M16.211174	3.5948131	K
L15.4755154	3.5709219	K
M15.4755154	3.5709219	K
L15.0819998	4.2729998	K
M15.4755154	3.5709219	K
L13.6920004	3.513	K
M15.0819998	4.2729998	K
L13.6920004	3.513	K
M13.6920004	3.513	K
L13.198	4.573	K
M13.6920004	3.513	K
L12.1245174	3.4754789	K
M11.9694595	3.751684	K
L12.1245174	3.4754789	K
M12.1245174	3.4754789	K
L11.6879988	3.46503	K
M11.6251144	3.5709989	K
L11.6879988	3.46503	K
M11.6879988	3.46503	K
L10.7841892	3.4390969	K
M9.6640987	5.3286061	K
L10.7841892	3.4390969	K
M10.7841892	3.4390969	K
L9.7828522	3.4103661	K
M9.7828522	3.4103661	K
L8.7835855	5.0881882	K
M9.7828522	3.4103661	K
L7.7992611	3.353451	K
M7.2178321	4.2440319	K
L7.7992611	3.353451	K
M7.7992611	3.353451	K
L6.9635701	3.329473	K
M6.5689998	3.835	K
L6.9635701	3.329473	K
M6.9635701	3.329473	K
L5.6504951	3.2917969	K
M4.5265012	5.0371218	K
L5.6504951	3.2917969	K
M5.6504951	3.2917969	K
L4.5018001	3.2588379	K
M3.6991789	4.482688	K
L4.5018001	3.2588379	K
M4.5018001	3.2588379	K
L3.671	3.2349999	K
L3.6485059	4.44873	K
M11.7447996	4.812386	K
L11.8784599	5.174901	K
L11.5450001	5.9510002	K
M11.7447996	4.812386	K
L11.7215538	4.7587409	K
M11.3450403	4.9679508	K
L11.5410604	4.8256912	K
L11.7215538	4.7587409	K
M11.7215538	4.7587409	K
L11.9124603	4.7007518	K
L12.1021299	4.6366978	K
L12.2367535	4.6037641	K
M12.2367535	4.6037641	K
L12.3080902	4.5863128	K
L12.4647598	4.5699968	K
L12.7875404	4.5581861	K
L12.9984198	4.5517359	K
L13.1107798	4.5683851	K
L13.198	4.573	K
M12.3289022	3.8954501	K
L12.45576	3.953624	K
M12.2367535	4.6037641	K
L12.1689796	4.2499371	K
L12.3289022	3.8954501	K
M11.9694595	3.751684	K
L12.3289022	3.8954501	K
M11.3450403	4.9679508	K
L11.0809002	4.4880772	K
L11.6251144	3.5709989	K
