M,15.8640003,7.007,L
L,15.4460001,6.927,L
L,15.3170004,7.1020002,L
M,13.5439301,6.8594022,L
L,13.9350004,7.1890001,L
M,13.5439301,6.8594022,L
L,13.1941566,7.3124142,L
M,11.5326204,6.9868431,L
L,11.6609097,6.809978,L
L,12.0388098,7.0882711,L
M,15.9359312,6.7816591,L
L,16.3010006,7.006,L
L,16.8220005,7.3249998,L
M,15.8640003,7.007,L
L,15.9359312,6.7816591,L
M,4.2529998,7.0689998,L
L,3.608146,6.6264238,L
M,3.608146,6.6264238,L
L,3.5814071,8.0692205,L
M,15.9359312,6.7816591,L
L,15.9770002,6.6529999,L
L,16.0006237,6.598434,L
M,12.3836756,6.5711508,L
L,12.7159996,6.8740001,L
L,13.1941566,7.3124142,L
M,12.3836756,6.5711508,L
L,12.0388098,7.0882711,L
M,9.8741417,6.9631839,L
L,9.1696234,6.4773788,L
M,9.1696234,6.4773788,L
L,8.5915565,7.4712501,L
M,16.0006237,6.598434,L
L,14.9809999,6.473,L
M,14.0550003,6.835,L
L,14.585,7.2600002,L
L,14.7539997,7.066,L
L,14.8299999,7.0300002,L
L,14.9280005,6.9120002,L
L,14.9809999,6.473,L
M,19.7973919,7.7411528,L
L,19.8334618,6.4696159,L
M,19.2955208,7.436564,L
L,19.8334618,6.4696159,L
M,5.8547659,6.449976,L
L,6.7296228,6.96101,L
M,9.8741417,6.9631839,L
L,10.1989317,6.3798909,L
M,9.1696234,6.4773788,L
L,8.9803562,6.369051,L
M,13.9549999,6.3270001,L
L,14.9809999,6.473,L
M,13.9549999,6.3270001,L
L,13.5439301,6.8594022,L
M,8.9803562,6.369051,L
L,8.9052429,6.316586,L
M,9.9764957,6.2520528,L
L,10.1989317,6.3798909,L
M,19.8334618,6.4696159,L
L,19.0699177,6.0947471,L
M,18.680275,7.0631671,L
L,18.9239998,6.5409999,L
L,19.0540009,6.1719999,L
L,19.0699177,6.0947471,L
M,16.0006237,6.598434,L
L,16.1189995,6.3249998,L
L,16.2212505,6.0893149,L
M,8.9803562,6.369051,L
L,9.1711073,6.0717611,L
M,9.6064482,6.038558,L
L,9.9764957,6.2520528,L
M,19.8334618,6.4696159,L
L,19.8362751,6.3704329,L
L,19.8458424,6.0331941,L
M,15.5710001,5.9920001,L
L,16.2212505,6.0893149,L
M,11.6892138,5.9327779,L
L,12.3836756,6.5711508,L
M,10.6393805,7.406045,L
L,11.1638498,6.5722342,L
L,11.6892138,5.9327779,L
M,11.6892138,5.9327779,L
L,11.5450001,5.9510002,L
M,4.9678168,5.9228268,L
L,5.8547659,6.449976,L
M,4.9678168,5.9228268,L
L,4.2529998,7.0689998,L
M,19.0699177,6.0947471,L
L,19.0949993,5.973,L
L,19.0990009,5.8390002,L
M,12.6246834,5.8145752,L
L,12.3836756,6.5711508,L
M,12.6246834,5.8145752,L
L,11.6892138,5.9327779,L
M,12.9380846,5.774405,L
L,12.9530001,6.1989999,L
L,13.1350002,6.3740001,L
M,12.9380846,5.774405,L
L,12.835,5.7880001,L
L,12.6246834,5.8145752,L
M,19.2619991,5.6999998,L
L,19.8458424,6.0331941,L
M,19.0990009,5.8390002,L
L,19.2619991,5.6999998,L
M,19.0990009,5.8390002,L
L,18.3246307,5.6464381,L
M,17.5764389,7.0717092,L
L,17.8640003,6.5170002,L
L,18.3246307,5.6464381,L
M,11.5450001,5.9510002,L
L,10.609724,5.6415162,L
M,10.1989317,6.3798909,L
L,10.609724,5.6415162,L
M,18.3246307,5.6464381,L
L,18.1140003,5.5970001,L
M,14.4879999,5.5700002,L
L,14.2379999,5.9840002,L
L,13.9549999,6.3270001,L
M,14.4879999,5.5700002,L
L,12.9380846,5.774405,L
M,5.2339149,5.511199,L
L,4.9678168,5.9228268,L
M,18.1140003,5.5970001,L
L,17.6034451,5.4671011,L
M,17.6034451,5.4671011,L
L,16.9799995,6.7030001,L
M,17.6034451,5.4671011,L
L,17.4820004,5.4390001,L
M,14.9006586,5.418766,L
L,14.5889997,5.5349998,L
L,14.4879999,5.5700002,L
M,10.609724,5.6415162,L
L,9.6640987,5.3286061,L
M,17.4820004,5.4390001,L
L,17.0319996,5.3249998,L
L,16.8929996,5.2820001,L
L,16.6360226,5.190371,L
M,16.2212505,6.0893149,L
L,16.2600002,6,L
L,16.4920006,5.5419998,L
L,16.6360226,5.190371,L
M,19.2619991,5.6999998,L
L,19.5488033,5.1472368,L
M,16.6360226,5.190371,L
L,16.5090008,5.1329999,L
L,16.3670006,5.1139998,L
L,16.2000008,5.0999999,L
L,16.0139999,5.1230001,L
L,15.6960001,5.2020001,L
L,15.0769997,5.3530002,L
L,14.9006586,5.418766,L
M,9.6640987,5.3286061,L
L,8.9399996,5.0890002,L
L,8.7835855,5.0881882,L
M,8.7835855,5.0881882,L
L,7.043314,7.9979448,L
M,16.6360226,5.190371,L
L,16.6800003,5.0830002,L
M,14.6610003,5.0549998,L
L,14.9006586,5.418766,L
M,4.5265012,5.0371218,L
L,5.2339149,5.511199,L
M,10.609724,5.6415162,L
L,10.6331596,5.5935211,L
L,10.7034597,5.464922,L
L,10.79,5.3479919,L
L,10.9223604,5.2220879,L
L,11.1044502,5.0831251,L
L,11.3450403,4.9679508,L
M,6.788403,4.9390068,L
L,5.8547659,6.449976,L
M,8.7835855,5.0881882,L
L,8.5550003,5.0869999,L
L,8.0236416,4.7520242,L
M,8.0236416,4.7520242,L
L,6.7296228,6.96101,L
M,6.788403,4.9390068,L
L,6.2738051,4.647501,L
L,6.0294609,4.9168949,L
L,5.7773108,5.1954622,L
L,5.5526562,5.4974699,L
M,16.6800003,5.0830002,L
L,15.7796097,4.6266069,L
M,18.7102337,4.5974021,L
L,19.5488033,5.1472368,L
M,18.7102337,4.5974021,L
L,18.1140003,5.5970001,L
M,13.198,4.573,L
L,13.3929996,4.6149998,L
L,13.5559998,4.6469998,L
L,13.6990004,4.6890001,L
L,13.809,4.7249999,L
L,13.9530001,4.7789998,L
L,14.1120005,4.8540001,L
L,14.2720003,4.9200001,L
L,14.415,4.9780002,L
L,14.4860001,5.013,L
L,14.6610003,5.0549998,L
M,13.198,4.573,L
L,12.6246834,5.8145752,L
M,19.8458424,6.0331941,L
L,19.8876877,4.5580668,L
M,19.5488033,5.1472368,L
L,19.8876877,4.5580668,L
M,3.6991789,4.482688,L
L,4.5265012,5.0371218,L
M,3.6485059,4.44873,L
L,3.6991789,4.482688,L
M,3.6485059,4.44873,L
L,3.608146,6.6264238,L
M,16.6800003,5.0830002,L
L,16.8859997,5.138,L
L,17.4349995,4.3189998,L
M,15.7796097,4.6266069,L
L,15.0819998,4.2729998,L
M,14.6610003,5.0549998,L
L,15.0819998,4.2729998,L
M,17.4644604,4.2521591,L
L,18.0230007,4.6139998,L
L,17.4820004,5.4390001,L
M,17.4349995,4.3189998,L
L,17.4644604,4.2521591,L
M,8.0236416,4.7520242,L
L,7.2178321,4.2440319,L
M,7.2178321,4.2440319,L
L,6.788403,4.9390068,L
M,17.4644604,4.2521591,L
L,17.5949993,4.0739999,L
M,19.0513325,4.0255418,L
L,19.8876877,4.5580668,L
M,19.0513325,4.0255418,L
L,18.7102337,4.5974021,L
M,7.2178321,4.2440319,L
L,6.5689998,3.835,L
M,6.5689998,3.835,L
L,5.2339149,5.511199,L
M,16.5489998,3.8050001,L
L,17.4349995,4.3189998,L
M,19.8876877,4.5580668,L
L,19.8896084,4.4903941,L
L,19.9120007,3.701,L
L,19.2561378,3.6821809,L
M,19.2561378,3.6821809,L
L,19.0513325,4.0255418,L
M,16.3569241,3.6810589,L
L,16.5489998,3.8050001,L
M,16.3569241,3.6810589,L
L,15.7796097,4.6266069,L
M,19.2561378,3.6821809,L
L,18.4994316,3.66047,L
M,18.4994316,3.66047,L
L,19.0513325,4.0255418,L
M,18.4994316,3.66047,L
L,17.8633022,3.6422169,L
M,17.5949993,4.0739999,L
L,17.8633022,3.6422169,L
M,17.8633022,3.6422169,L
L,16.807991,3.611937,L
M,16.807991,3.611937,L
L,17.5949993,4.0739999,L
M,16.807991,3.611937,L
L,16.7561836,3.610451,L
L,16.6703091,3.6079869,L
M,16.5489998,3.8050001,L
L,16.6703091,3.6079869,L
M,16.6703091,3.6079869,L
L,16.211174,3.5948131,L
M,16.211174,3.5948131,L
L,16.3569241,3.6810589,L
M,11.6251144,3.5709989,L
L,11.9694595,3.751684,L
M,16.211174,3.5948131,L
L,15.4755154,3.5709219,L
M,15.4755154,3.5709219,L
L,15.0819998,4.2729998,L
M,15.4755154,3.5709219,L
L,13.6920004,3.513,L
M,15.0819998,4.2729998,L
L,13.6920004,3.513,L
M,13.6920004,3.513,L
L,13.198,4.573,L
M,13.6920004,3.513,L
L,12.1245174,3.4754789,L
M,11.9694595,3.751684,L
L,12.1245174,3.4754789,L
M,12.1245174,3.4754789,L
L,11.6879988,3.46503,L
M,11.6251144,3.5709989,L
L,11.6879988,3.46503,L
M,11.6879988,3.46503,L
L,10.7841892,3.4390969,L
M,9.6640987,5.3286061,L
L,10.7841892,3.4390969,L
M,10.7841892,3.4390969,L
L,9.7828522,3.4103661,L
M,9.7828522,3.4103661,L
L,8.7835855,5.0881882,L
M,9.7828522,3.4103661,L
L,7.7992611,3.353451,L
M,7.2178321,4.2440319,L
L,7.7992611,3.353451,L
M,7.7992611,3.353451,L
L,6.9635701,3.329473,L
M,6.5689998,3.835,L
L,6.9635701,3.329473,L
M,6.9635701,3.329473,L
L,5.6504951,3.2917969,L
M,4.5265012,5.0371218,L
L,5.6504951,3.2917969,L
M,5.6504951,3.2917969,L
L,4.5018001,3.2588379,L
M,3.6991789,4.482688,L
L,4.5018001,3.2588379,L
M,4.5018001,3.2588379,L
L,3.671,3.2349999,L
L,3.6485059,4.44873,L
M,11.7447996,4.812386,L
L,11.8784599,5.174901,L
L,11.5450001,5.9510002,L
M,11.7447996,4.812386,L
L,11.7215538,4.7587409,L
M,11.3450403,4.9679508,L
L,11.5410604,4.8256912,L
L,11.7215538,4.7587409,L
M,11.7215538,4.7587409,L
L,11.9124603,4.7007518,L
L,12.1021299,4.6366978,L
L,12.2367535,4.6037641,L
M,12.2367535,4.6037641,L
L,12.3080902,4.5863128,L
L,12.4647598,4.5699968,L
L,12.7875404,4.5581861,L
L,12.9984198,4.5517359,L
L,13.1107798,4.5683851,L
L,13.198,4.573,L
M,12.3289022,3.8954501,L
L,12.45576,3.953624,L
M,12.2367535,4.6037641,L
L,12.1689796,4.2499371,L
L,12.3289022,3.8954501,L
M,11.9694595,3.751684,L
L,12.3289022,3.8954501,L
M,11.3450403,4.9679508,L
L,11.0809002,4.4880772,L
L,11.6251144,3.5709989,L
L,11.6251144,3.5709989,
